OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_PROB,POP_MID_PROB,POP_HIGH_PROB,POP_60P_PROB,POP_DENS,GMS_LIC_CNT
2022,3,클로스트리디움퍼프린젠스,1,125,1,0,0,106.1,7.7,13.7,2,89.4,1.9,21.3,1012.5,1023.3,992,1017.9,1028.8,997.5,65,1,190.3,27,1,51610695,2760438,1408491,1354527,13149056,0.057494937,0.029336323,0.028212351,0.273871084,513.8278487,187
2022,2,클로스트리디움퍼프린젠스,1,51,1,4,1,105.42,-0.1,5.7,-5.4,3.5,2.2,23.3,1020.2,1029.3,1008.7,1026.1,1035.6,1014.4,52,1,225.1,10,1,51625561,2762186,1410714,1356929,13112922,0.057531345,0.029382624,0.02826238,0.273118478,513.9758522,166
2022,1,클로스트리디움퍼프린젠스,1,39,1,9,1,104.85,-0.8,5,-6,2.6,1.7,23.5,1019.1,1027.7,1010.2,1025.2,1034.2,1016.2,57,1,216.3,6,1,51632473,2764545,1413166,1357508,13050969,0.057580478,0.029433695,0.028274439,0.271828109,514.044667,109
2022,12,황색포도상구균,0,0,0,0,0,109.26,-1.4,3.8,-6,15.2,1.8,26.3,1019.3,1028.4,1002.5,1025.2,1034.5,1008.6,62,6,189.4,23,1,51439038,2707574,1391232,1380866,13485327,0.056393875,0.028976849,0.028760944,0.280875001,512.118859,92
2022,11,황색포도상구균,2,21,1,0,0,109.07,9.6,16.5,3.9,61.6,1.4,19.6,1016.1,1027.6,989,1021.6,1033.8,1008.1,68,2,195.2,35,1,51450829,2715444,1391867,1379019,13444094,0.056557793,0.028990075,0.028722475,0.280016192,512.2362483,99
2022,10,황색포도상구균,1,2,1,6,1,109.16,14,20.1,8.9,77.6,1.6,20.5,1016.6,1024.8,1003.4,1022,1030.9,1008.7,73,9,211.8,246,1,51459626,2726224,1391918,1374352,13397164,0.056782321,0.028991138,0.028625269,0.279038725,512.3238299,81
2022,9,황색포도상구균,0,0,0,4,1,108.82,21,26.3,16.6,150.8,1.7,37.3,1008.2,1015,983.4,1013.3,1020.3,989.1,77,13,180.9,93,1,51466658,2737961,1393598,1369211,13338866,0.057026782,0.029026129,0.028518192,0.277824483,512.3938393,110
2022,8,황색포도상구균,2,66,1,3,1,108.63,25.3,29.1,22.1,311.5,1.6,17,1002.7,1011.9,995,1007.6,1017.2,1000.1,83,23,143.8,61,1,51558441,2745763,1396099,1363902,13331863,0.057189283,0.02907822,0.028407615,0.277678623,513.3076162,102
2022,7,황색포도상구균,2,28,1,0,0,108.73,25.9,30.3,22.5,178.4,1.6,15,1001.3,1010.8,992.6,1006.2,1016,997.4,81,23,182,48,1,51574446,2749731,1401544,1358083,13287755,0.05727193,0.02919163,0.028286416,0.276759933,513.4669595,108
2022,6,황색포도상구균,1,4,1,3,1,108.21,22.4,27.2,18.3,184.7,2,18.5,1003,1010.4,990.3,1008,1015.6,995.2,76,2,178.9,42,1,51578178,2752434,1403545,1356584,13244642,0.057328228,0.029233307,0.028255194,0.275861967,513.5041147,124
2022,5,황색포도상구균,1,34,1,4,1,107.5,18,24.6,11.5,5.8,1.9,13.3,1007.7,1017.3,995,1012.8,1022.2,1000,57,1,304.4,91,1,51583722,2755067,1404302,1355523,13207836,0.057383069,0.029249074,0.028233095,0.275095365,513.5593098,113
2022,4,황색포도상구균,0,0,0,0,0,106.83,13.8,20.4,7.5,59.4,1.9,16.1,1012.1,1025.8,996,1017.4,1031.2,1001.1,60,1,253.1,109,1,51592660,2757394,1406908,1354401,13167688,0.057431536,0.029303352,0.028209726,0.274259155,513.6482951,128
2022,3,황색포도상구균,1,2,1,0,0,106.1,7.7,13.7,2,89.4,1.9,21.3,1012.5,1023.3,992,1017.9,1028.8,997.5,65,1,190.3,27,1,51610695,2760438,1408491,1354527,13149056,0.057494937,0.029336323,0.028212351,0.273871084,513.8278487,187
2022,2,황색포도상구균,0,0,0,4,1,105.42,-0.1,5.7,-5.4,3.5,2.2,23.3,1020.2,1029.3,1008.7,1026.1,1035.6,1014.4,52,1,225.1,10,1,51625561,2762186,1410714,1356929,13112922,0.057531345,0.029382624,0.02826238,0.273118478,513.9758522,166
2022,1,황색포도상구균,0,0,0,9,1,104.85,-0.8,5,-6,2.6,1.7,23.5,1019.1,1027.7,1010.2,1025.2,1034.2,1016.2,57,1,216.3,6,1,51632473,2764545,1413166,1357508,13050969,0.057580478,0.029433695,0.028274439,0.271828109,514.044667,109
2021,12,노로바이러스,2,69,1,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,노로바이러스,2,15,1,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,노로바이러스,1,5,1,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,노로바이러스,1,29,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,노로바이러스,1,12,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,노로바이러스,3,28,1,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,노로바이러스,6,61,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,노로바이러스,4,92,1,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,노로바이러스,11,118,1,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,노로바이러스,10,299,1,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,노로바이러스,9,105,1,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,노로바이러스,7,225,1,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,바실러스세레우스,1,43,1,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,바실러스세레우스,2,35,1,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,바실러스세레우스,1,6,1,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,바실러스세레우스,1,19,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,바실러스세레우스,1,4,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,바실러스세레우스,0,0,0,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,바실러스세레우스,1,6,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,바실러스세레우스,0,0,0,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,바실러스세레우스,0,0,0,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,바실러스세레우스,0,0,0,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,바실러스세레우스,0,0,0,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,바실러스세레우스,0,0,0,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,병원성대장균,1,2,1,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,병원성대장균,1,9,1,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,병원성대장균,1,19,1,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,병원성대장균,1,3,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,병원성대장균,18,493,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,병원성대장균,3,29,1,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,병원성대장균,4,102,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,병원성대장균,2,7,1,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,병원성대장균,0,0,0,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,병원성대장균,1,4,1,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,병원성대장균,0,0,0,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,병원성대장균,0,0,0,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,살모넬라,0,0,0,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,살모넬라,1,24,1,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,살모넬라,2,117,1,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,살모넬라,8,240,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,살모넬라,10,222,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,살모넬라,4,833,1,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,살모넬라,5,118,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,살모넬라,1,3,1,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,살모넬라,0,0,0,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,살모넬라,1,4,1,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,살모넬라,0,0,0,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,살모넬라,0,0,0,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,원충,0,0,0,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,원충,0,0,0,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,원충,0,0,0,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,원충,0,0,0,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,원충,0,0,0,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,원충,0,0,0,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,원충,2,8,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,원충,0,0,0,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,원충,0,0,0,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,원충,0,0,0,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,원충,0,0,0,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,원충,0,0,0,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,장염비브리오,0,0,0,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,장염비브리오,0,0,0,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,장염비브리오,0,0,0,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,장염비브리오,1,5,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,장염비브리오,1,3,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,장염비브리오,0,0,0,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,장염비브리오,0,0,0,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,장염비브리오,0,0,0,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,장염비브리오,0,0,0,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
2021,3,장염비브리오,0,0,0,0,0,101.84,8.7,14.8,3.1,110.7,1.9,24,1014.5,1027.2,996.2,1020,1033.2,1001.7,68,3,215.5,30,1,51705905,2768908,1417527,1388447,12591835,0.057671352,0.029524527,0.028918843,0.262265177,514.8357352,369
2021,2,장염비브리오,0,0,0,7,1,101.58,3.4,9.4,-2.2,20.1,2.2,25.8,1015.9,1026.2,1001.8,1021.7,1032,1007.9,58,2,198.6,7,1,51824142,2768147,1418644,1393856,12585191,0.057655502,0.029547792,0.029031503,0.262126794,516.0130211,253
2021,1,장염비브리오,0,0,0,3,1,101.04,-1.1,4.5,-6.3,19.9,1.9,25.9,1019,1029.3,993.3,1025,1035.7,1012,63,4,191.2,10,1,51825932,2768984,1419162,1398286,12519768,0.057672935,0.029558581,0.029123771,0.260764151,516.0308441,173
2021,12,캠필로박터제주니,2,25,1,0,0,104.04,1.9,7.4,-3.1,7.2,1.9,29,1019.3,1030.1,1007.9,1025.3,1036.5,1014.3,64,2,195.5,34,1,51638809,2767675,1413663,1359398,12987782,0.057645671,0.029444047,0.028313805,0.270512038,514.1676602,129
2021,11,캠필로박터제주니,1,14,1,0,0,103.87,8.3,14.5,3.3,58,1.6,27.2,1014.4,1030.8,1001.1,1020.2,1037.3,1006.9,71,6,191.7,42,1,51652704,2769187,1414239,1363049,12956855,0.057677163,0.029456044,0.028389848,0.269867884,514.3060128,135
2021,10,캠필로박터제주니,1,38,1,6,1,103.35,15.1,21.2,10.4,53.9,1.4,18.9,1016,1024.7,1002.2,1021.5,1030.7,1007.3,77,10,201.4,256,1,51662290,2770677,1415591,1366161,12923898,0.057708197,0.029484203,0.028454666,0.269181449,514.4014606,106
2021,9,캠필로박터제주니,1,4,1,9,1,103.17,21.3,25.8,17.7,145.8,1.6,20.2,1008.6,1019.5,998.6,1013.9,1024.9,1004,80,9,158.6,148,1,51667688,2771485,1415777,1370538,12882902,0.057725026,0.029488077,0.028545831,0.268327577,514.4552085,133
2021,8,캠필로박터제주니,3,61,1,3,1,102.75,24.8,29.2,21.5,288.4,1.5,26.1,1003.7,1012,992.7,1008.8,1017.3,998.2,83,25,157.1,75,1,51669716,2772910,1415581,1373780,12842876,0.057754706,0.029483995,0.028613356,0.267493907,514.4754013,133
2021,7,캠필로박터제주니,9,161,1,0,0,102.26,26,30.8,22.2,233.8,1.5,18.7,1003.5,1011.5,994.2,1008.6,1016.8,999.2,80,22,228,66,1,51671569,2773534,1416466,1374513,12795711,0.057767703,0.029502428,0.028628623,0.266511546,514.4938516,133
2021,6,캠필로박터제주니,3,32,1,0,0,102.05,21.7,26.7,17.5,91.6,1.6,19.1,1003.1,1012.1,994.1,1008.2,1017.3,999.4,77,13,208.6,48,1,51672400,2772332,1415398,1377443,12744603,0.057742668,0.029480184,0.028689649,0.265447058,514.5021258,175
2021,5,캠필로박터제주니,4,54,1,0,0,102.05,16.6,22.2,11.4,143.8,1.9,17.8,1004.4,1015.4,992.9,1009.7,1021.3,998.4,71,2,212.5,130,1,51683025,2770580,1416271,1379103,12693460,0.057706177,0.029498367,0.028724224,0.264381842,514.607919,149
2021,4,캠필로박터제주니,3,181,1,0,0,101.98,13.2,19.3,7.3,76.3,2.1,24.8,1013.3,1027.6,995,1018.7,1033.3,1000.7,59,1,235.5,110,1,51702100,2769654,1417744,1382728,12644277,0.05768689,0.029529046,0.028799726,0.263357449,514.7978488,225
